Course Code,Course Name,Course Type,Course Category,Instructor,Slot,Division,Restriction,Credits,Description
CH 812,Funadamentals of Quantum Chemistry,Theory,Interdisciplinary STEM Course.,I - Rajarshi Chakrabarti,"12
Mon-12A-17:05:00-18:00:00-
Thu-12C-17:05:00-18:00:00-
Tue-12B-17:05:00-18:00:00-", ,[],6,Postulates of Quantum Mechanics; Operators; The Harmonic Oscillator and The Rigid Rotator as models for vibrational and rotational transitions;Overview of H atom; Variational Method; Overview of He atom; SCF-LCAO-MO theory; Diatomics; Transition Dipole; Electronic spectroscopy; Frank-Condonprinciple; Spin transitions and Magnetic resonance.
CH 817,Advanced Co-ordination Chemistry,Theory,Interdisciplinary STEM Course.,"A - Maheswaran Shanmugam
I - Prasenjit Ghosh","10
Fri-10B-14:00:00-15:25:00-
Tue-10A-14:00:00-15:25:00-", ,[],6,"Background of co-ordination chemistry. Bond, structure and chemical reactivity of metal complexes, physical properties of metal complexes, synthesis, structure and function of 3D coordination architectures, Synthesis and structure of coordination polymers.   Supramolecular design, host-guest chemistry, molecular self-assembly, supramolecular applications in biomedical sciences, catalysis, nanoscale devices. Magneto-chemistry of coordination compounds, origin and classes of magnetism, spin and orbital contribution to magnetic moments, measurement of magnetic susceptibility using common experimental protocols, temperature dependency of magnetic susceptibility, single-ion magnetic properties. Superexchange interactions, Single Molecule Magnets and its related phenomena in molecular clusters.  "
CH 827,Inorganic Complexes,Theory,Interdisciplinary STEM Course.,"A - Maheswaran Shanmugam
I - Prasenjit Ghosh","10
Fri-10B-14:00:00-15:25:00-
Tue-10A-14:00:00-15:25:00-", ,[],6,"Molecular structure, point groups and character tables. Angular overlap and molecular orbital theories. Infrared, electronic, electron spin resonance and nuclear magnetic resonance spectra of metal complexes. Stability of inorganic complexes of macrocyclic ligands. Kinetics and mechanism of reactions of metal complexes. Conformational and configurational isomerism, spin equilibria."
CH 831,Advanced Laboratory Techniques,Lab,Advanced Course.,"A - Chidambar Kulkarni
A - M. Ravikanth
A - Sanjog Sunil Nagarkar
I - Arindam Chowdhury","L
Wed-LX-14:00:00-16:55:00-", ,"[['ALL', 'ALL', 'ALL'], ['Chemistry', 'Chemistry', 'ALL'], ['Dual Degree (M.Sc. + Ph.D.)', 'Ph.D.', 'ALL'], ['Allowed', 'Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable', 'Non-Overridable']]",6,"Safety methods in chemistry laboratories, techniques of glass-blowing, high vacuum and temperature control; instrumentation and operation of UV-vis and IR spectrophotometers, fluorescence and AA spectrometer, NMR, GC, HPLC, MS, CD, EPR, SEM, XRD and other techniques, characterization of molecules and materials and computational chemistry* (about 12 assignments)."
CH 839,Physical Organic and Stereochemistry,Theory,Interdisciplinary STEM Course.,I - Irishi N. Narayanan Namboothiri,"11
Fri-11B-15:30:00-16:55:00-
Tue-11A-15:30:00-16:55:00-", ,[],6,"Structure and bonding. Orbital symmetry and orbital mixing rules. Steric and electronic effects. Structure and properties of charged and neutral reactive intermediates. Structure and energetics. Inter- and intramolecular non-covalent interactions. Reactivity, kinetics and mechanisms, energy surfaces and transition states: Hammond Postulate, Curtin-Hammett principle. Linear free energy relationship: Hammett and Taft equations. Isotope effects. Acids and bases. Aromaticity. General principles of organo, metal (including photoredox) and enzyme catalysis. Study of organic reaction mechanisms: electrophilic, nucleophilic, radical and pericyclic reactions.   Structure and stereochemistry. Chirality. Symmetry elements and point groups. Relative and absolute configuration. Chiral molecules without chiral centers. Conformation of open chain and cyclic compounds, atropisomerism. Properties and separation of stereoisomers. Topicity of ligands and faces. Stereochemistry of ring systems: fused, bridged and caged. Different types of strain, modes of ring formation, Baldwin rule. Stereoselective and stereospecific synthesis. Stereochemistry and mechanism of reactions."
CH 845,Organic Reactions and Synthesis,Theory,Interdisciplinary STEM Course.,I - Krishna Pillai Kaliappan,"9
Mon-9A-15:30:00-16:55:00-
Thu-9B-15:30:00-16:55:00-", ,[],6,"Synthetic strategies and tactics, synthetic equivalents, normal and umpolung reactivity, methods of umpolung generation. Selective introduction and manipulation of functional groups, protecting groups, protecting group free approaches, latent functionality, retrosynthetic analysis. Formation of C-C and C-X (X = O, N, S etc) bonds via enolates, enamines, radicals, carbenoids, metal mediated coupling reactions, C-H activation/functionalization. Formation of C=C bonds via various olefination methods and metal mediated coupling reactions. Formation of carbon-carbon triple bonds. Thermal and photochemical reactions, cyclizations, cycloadditions and rearrangements, ene reaction. Selective oxidation and reduction methods. Multi-component and tandem reactions. Principles of regio- and stereocontrol and their applications in synthesis. Asymmetric synthesis via chiron, auxiliary and catalytic methods. Total synthesis of selected natural products and designed molecules."
CH 899,Communication Skills,Non-credit,Advanced Course.,"A - Amber Jain
A - Nandita Madhavan
I - Prasenjit Ghosh","5
Fri-5B-08:00:00-09:25:00-
Wed-5A-08:00:00-09:25:00-", ,"[['ALL', 'ALL', 'ALL'], ['Chemistry', 'Chemistry', 'ALL'], ['Dual Degree (M.Sc. + Ph.D.)', 'Ph.D.', 'ALL'], ['Allowed', 'Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable', 'Non-Overridable']]",6,"Context of communication: Recognizing our capability androles as professionalsScientific Method: Question and answer aspects oftechnical communication; Scientific Methodology and itsrelationship to technical communication;Surveying literature: Categories; reading and organizingscientific literature; search engines and tools.Listening and Note taking: 5-R method and mind-mapping.Technical writing: Report organization; Journal selection;Introduction, conclusion, and abstract writing.Speaking & Presentation skills: Organization ofpresentation slides (number, content, and formatting); Oralpresentations; Audience/context dependent practices; Nonverbal aspects: body language, eye-contact, personalappearance, facing large audience.Elevator pitch: Pitches for technical audience and policymakersWorkplace communication: Sensitivity towards genderand diversity; Email communication and netiquettes.Ethics in academic communication: Intellectual Property,copyrights and plagiarism; Authorship; Data ethics; Biasesand balanced criticism of literature;Suggested additional topics relevant to disciplines: Datarepresentation, Group discussion and interviews; accessiblescientific writing, report writing using LaTeX, Proofreading, etc"
CHS801,Seminar,Seminar,Advanced Course.,"A - Chandra Mouleeswara Rao Volla
A - Sandip Kar
I - Debabrata Maiti",, ,"[['ALL', 'ALL'], ['Chemistry', 'ALL'], ['ALL', 'ALL'], ['Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable']]",4,1st Stage: Literature 2nd Stage: Research Proposal nd Stage: Research Proposal 25% credit for attending departmental seminar
CL 205,AI and Data Science,Theory,Advanced Course.,I - Sarika Mehra,"4
Thu-4B-08:00:00-09:25:00-
Tue-4A-08:00:00-09:25:00-", S1,"[['ALL'], ['ALL'], ['ALL'], ['Deny'], ['Non-Overridable']]",6,"AI and Data Science in Chemical Engineering: Introduction to supervised learning. What are learning objectives? Motivating examples of the use of AI and Data Science in Chemical Engineering and broad categories of problems in AI. Connections between AI methods and probability/ statistics. Introduction to Probability: Sample Spaces and events Probability axioms. Properties of Probability, Counting Techniques. Random Variables. Expectations and Variances. Visualizing PDF: Point plot, PDF, CDF, histogram, binning issues in histogram. Conditional probabilities and conditional expectation. Independence. Important discrete and continuous distributions. Bivariate distributions. Visualization of relationship between two variables: bi-variate histogram, conditional PDFs. Joint Probability distributions. Multivariate Normal Distributions with the corresponding mean vectors, variance-covariance matrices and correlation matrices. Programming Basics: Python/R introduction Sampling Distributions: central limit theorem, sample mean, sample variance, and their distributions. Parameter estimation: Point estimates: Maximum Likelihood Estimation, maximum a posterior estimation (regularization), Properties of point estimators: unbiasedness, efficiency, Confidence Interval estimates Hypothesis testing: Type 1 and Type 2 errors. Testing for parameters of a normal distribution and for percentages based on a single sample and based on two samples. Introduction to the chi-squared test. The concept of p-value. Regression/ Classification: Generalization and model complexity, bias-variance tradeoff. Training, validation, and testing. Classification and regression: Linear regression, Logistic regression, neural networks (as encapsulation of linear and logistic regression), indicate nonlinear extension."
CL 205,AI and Data Science,Theory,Advanced Course.,I - Sharad Bhartiya,"4
Thu-4B-08:00:00-09:25:00-
Tue-4A-08:00:00-09:25:00-", S2,[],6,"AI and Data Science in Chemical Engineering: Introduction to supervised learning. What are learning objectives? Motivating examples of the use of AI and Data Science in Chemical Engineering and broad categories of problems in AI. Connections between AI methods and probability/ statistics. Introduction to Probability: Sample Spaces and events Probability axioms. Properties of Probability, Counting Techniques. Random Variables. Expectations and Variances. Visualizing PDF: Point plot, PDF, CDF, histogram, binning issues in histogram. Conditional probabilities and conditional expectation. Independence. Important discrete and continuous distributions. Bivariate distributions. Visualization of relationship between two variables: bi-variate histogram, conditional PDFs. Joint Probability distributions. Multivariate Normal Distributions with the corresponding mean vectors, variance-covariance matrices and correlation matrices. Programming Basics: Python/R introduction Sampling Distributions: central limit theorem, sample mean, sample variance, and their distributions. Parameter estimation: Point estimates: Maximum Likelihood Estimation, maximum a posterior estimation (regularization), Properties of point estimators: unbiasedness, efficiency, Confidence Interval estimates Hypothesis testing: Type 1 and Type 2 errors. Testing for parameters of a normal distribution and for percentages based on a single sample and based on two samples. Introduction to the chi-squared test. The concept of p-value. Regression/ Classification: Generalization and model complexity, bias-variance tradeoff. Training, validation, and testing. Classification and regression: Linear regression, Logistic regression, neural networks (as encapsulation of linear and logistic regression), indicate nonlinear extension."
CL 207,Chemical Engineering Thermodynamics,Theory,Advanced Course.,I - Sudarshan Vijay,"1
Mon-1A-09:30:00-10:25:00-
Thu-1C-09:30:00-10:25:00-
Tue-1B-09:30:00-10:25:00-", S1,[],6,"Volumetric Properties of Fluids Thermodynamic Reversibility; First Law: Steady and Unsteady State Analyses Carnot Cycle and Entropy; Second Law: Steady and Unsteady State Analyses; Statistical Interpretation of Entropy Maxwell Relations, Thermodynamic Properties of Real Fluids Thermodynamic Analysis of Process Devices: Pumps, Compressors, Nozzles, Turbines, etc. Thermodynamics of Ideal Mixtures and Solutions Thermodynamics of Real Mixtures: Use of Partial Molar Properties; Residual and Excess Properties; Fugacity and Activity Coefficients Criteria of Chemical Equilibria/Stability of Thermodynamic Systems Vapour-Liquid Equilibria (Ideal/Non-ideal systems) Liquid-Liquid Equilibria Reaction Equilibria: Homogeneous Reactions Additional topics Vapor-Liquid-Liquid Equilibria Solid-Liquid Equilibria Solid-Gas Equilibria"
CL 207,Chemical Engineering Thermodynamics,Theory,Advanced Course.,I - Guruswamy Kumaraswamy,"1
Mon-1A-09:30:00-10:25:00-
Thu-1C-09:30:00-10:25:00-
Tue-1B-09:30:00-10:25:00-", S2,[],6,"Volumetric Properties of Fluids Thermodynamic Reversibility; First Law: Steady and Unsteady State Analyses Carnot Cycle and Entropy; Second Law: Steady and Unsteady State Analyses; Statistical Interpretation of Entropy Maxwell Relations, Thermodynamic Properties of Real Fluids Thermodynamic Analysis of Process Devices: Pumps, Compressors, Nozzles, Turbines, etc. Thermodynamics of Ideal Mixtures and Solutions Thermodynamics of Real Mixtures: Use of Partial Molar Properties; Residual and Excess Properties; Fugacity and Activity Coefficients Criteria of Chemical Equilibria/Stability of Thermodynamic Systems Vapour-Liquid Equilibria (Ideal/Non-ideal systems) Liquid-Liquid Equilibria Reaction Equilibria: Homogeneous Reactions Additional topics Vapor-Liquid-Liquid Equilibria Solid-Liquid Equilibria Solid-Gas Equilibria"
CL 249,Computational Methods Lab,Lab,Advanced Course.,I - Swati Bhattacharya,"L
Fri-L4-14:00:00-16:55:00-
Tue-L2-14:00:00-16:55:00-", ,[],3, 
CL 254,Process Fluid Mechanics,Theory,Advanced Course.,I - Jhumpa Adhikari,"2
Mon-2A-10:35:00-11:30:00-
Thu-2C-10:35:00-11:30:00-
Tue-2B-10:35:00-11:30:00-", S1,[],6,"Basic Fluid Concepts: Dimensions and Units, Velocity and Stress Fields, Viscosity and surface tension, Nonnewtonian viscosity, Dimensional Analysis (Buckingham PI theorem), Types of flows, Methods of Analysis, Fluid Statics; Differential Analysis: Review of NSE, Potential flows, Velocity potential, Boundary Layer Theory (Laminar), Viscous flows (past sphere), Integral Analysis: Mass, Energy (Bernouli), Momentum (Impinging jet, pitot tube, Orifice meter, rotameter, pipe flow: f vs Re charts); Chem Engg Equipment: Piping systems (K factors, networks), Flow past immersed objects (Packed beds, Fluidised beds, sedimentation, Centrifugal separation, filtration), Pumps, Agitation and Mixing, (Power consumption, mixing times, scale up), Particulate solids, characterisation, Other topics: Introduction to Turbulent Flows (Reynolds equations), Compressible flows, Compressors."
CL 254,Process Fluid Mechanics,Theory,Advanced Course.,I - Mahesh S. Tirumkudulu,"2
Mon-2A-10:35:00-11:30:00-
Thu-2C-10:35:00-11:30:00-
Tue-2B-10:35:00-11:30:00-", S2,[],6,"Basic Fluid Concepts: Dimensions and Units, Velocity and Stress Fields, Viscosity and surface tension, Nonnewtonian viscosity, Dimensional Analysis (Buckingham PI theorem), Types of flows, Methods of Analysis, Fluid Statics; Differential Analysis: Review of NSE, Potential flows, Velocity potential, Boundary Layer Theory (Laminar), Viscous flows (past sphere), Integral Analysis: Mass, Energy (Bernouli), Momentum (Impinging jet, pitot tube, Orifice meter, rotameter, pipe flow: f vs Re charts); Chem Engg Equipment: Piping systems (K factors, networks), Flow past immersed objects (Packed beds, Fluidised beds, sedimentation, Centrifugal separation, filtration), Pumps, Agitation and Mixing, (Power consumption, mixing times, scale up), Particulate solids, characterisation, Other topics: Introduction to Turbulent Flows (Reynolds equations), Compressible flows, Compressors."
CL 306,Chemical Processes,Theory,Advanced Course.,"I - Madhu Vinjamur
I - Rahul Nabar","3
Mon-3A-11:35:00-12:30:00-
Thu-3C-11:35:00-12:30:00-
Tue-3B-11:35:00-12:30:00-", ,[],6,
CL 327,Chemical Process Design I,Theory,Advanced Course.,"I - P Sunthar
I - Sanjay Mahajani","1
Mon-1A-09:30:00-10:25:00-
Thu-1C-09:30:00-10:25:00-
Tue-1B-09:30:00-10:25:00-", ,[],6,"• Theory component of the course: ◦ Process design and development ◦ Green chemistry and engineering ◦ Process safety ◦ Design of batch process ◦ Design of separation system and heat exchanger network ◦ Optimization of design • Practical component of the course: ◦ Project topic selection, scoping, and literature review ◦ Process identification and plant sizing ◦ Linear mass balances ◦ Process flowsheet simulation ◦ Development of process flowsheet including reaction and separation system ◦ Flowsheet optimization ◦ Design of heat exchange network"
CL 329,Process Control,Theory,Advanced Course.,I - Sujit Suresh Jogwar,"2
Mon-2A-10:35:00-11:30:00-
Thu-2C-10:35:00-11:30:00-
Tue-2B-10:35:00-11:30:00-", S1,[],6,"First principles model development; Process dynamics for first, second and higher order systems: linearisation, Laplace Transform, transfer function models, effect of poles, zeros and time delays on system response; Empirical models from data; control system instrumentation; introduction to feedback control: objectives, PID control; analysis of closed loop systems: stability, root locus, frequency response, Bode and Nyquist plots; control design techniques: design criteria, time and frequency domain techniques, model based design, tuning; advanced control strategies: cascade and feed forward, introduction to multivariable control; controller implementation through discretisation, Z Transform, applications of process control in unit operations and reactors."
CL 329,Process Control,Theory,Advanced Course.,I - Sayantan Dutta,"2
Mon-2A-10:35:00-11:30:00-
Thu-2C-10:35:00-11:30:00-
Tue-2B-10:35:00-11:30:00-", S2,[],6,"First principles model development; Process dynamics for first, second and higher order systems: linearisation, Laplace Transform, transfer function models, effect of poles, zeros and time delays on system response; Empirical models from data; control system instrumentation; introduction to feedback control: objectives, PID control; analysis of closed loop systems: stability, root locus, frequency response, Bode and Nyquist plots; control design techniques: design criteria, time and frequency domain techniques, model based design, tuning; advanced control strategies: cascade and feed forward, introduction to multivariable control; controller implementation through discretisation, Z Transform, applications of process control in unit operations and reactors."
CL 333,Chemical Engineering Lab. II,Lab,Advanced Course.,"A - Chandra Venkataraman
A - Ojus Mohan
A - Rochish Madhukar Rao Thaokar
I - Sonali Das","L
Mon-L1-14:00:00-16:55:00-
Thu-L3-14:00:00-16:55:00-", ,[],6,"(Focus: Heat andMass Transfer) Experiments on hydrodynamics of a packed column, Differential distillation, Heat transfer in laminar and turbulent flow, boiling and condensation, Plate heat exchanger, Fluidization with heat transfer, heat transfer through a submerged helical coil, heat transfer in an agitated vessel, finned tube heat exchanger"
CL 336,Advanced Transport Phenomena,Theory,Advanced Course.,I - Devang Vipin Khakhar,"7
Fri-7B-11:05:00-12:30:00-Room No. 119
Wed-7A-11:05:00-12:30:00-Room No. 119", ,[],6,"This course will teach students how to think about problems in transport phenomena. Given a physical problem, students will learn how to formulate a consistent mathematical model based on first principles, and how to simplify and analyze the equations to obtain useful physical insights and make quantitative predictions. The scope of the course is limited to single-phase, laminar flows with transport of a scalar. However, we will consider nonlinear problems, including situation where fluid flow is coupled to heat/mass transport. Key Topics: Introduction and motivation - Continuum approach - Elementary kinematics - Reynolds Transport Theorem - Governing conservation equations - Cauchy stress tensor - Navier-Stokes equations - Brief history of the stress tensor and continuum mechanics - Non-dimensionalization and O(1) scaling - Perturbation methods - Domain perturbation - Singular perturbation - Illustrative problems - Thin gap flows - Taylor-Aris dispersion - Lyapunov Schmidt reduction – Instabilities. Illustrative problems: Electroosmotic flow in microchannels, Reaction in a porous catalyst, Pulsatile pipe flow, Curved channel Dean flow, Wavy-wall flow, Settling sphere, Active flow in the cell cortex, etc."
CL 409,Material Science,Theory,Advanced Course.,I - Rajdip Bandyopadhyaya,"3
Mon-3A-11:35:00-12:30:00-
Thu-3C-11:35:00-12:30:00-
Tue-3B-11:35:00-12:30:00-", ,[],6,"Atomic Bonding, Crystal Structure and Defects, Mechanical and Thermal Behaviour: Failure Analysis and prevention, Phase Diagrams; Metals and alloys, Polymers (Plastics), Semiconductors, Ceramics & Glasses, Corrosion and its prevention, Environmental Effects, Nanotechnology, Biomaterials."
CL 420,Introduction to Biochemical Engg.,Theory,Advanced Course.,I - Pramod Prabhakar Wangikar,"2
Mon-2A-10:35:00-11:30:00-
Thu-2C-10:35:00-11:30:00-
Tue-2B-10:35:00-11:30:00-", ,[],6,"Scope and possibilities, characteristics and classification of biological matter, kinetics of microbial growth, balance equations for batch and continuous cultures, kinetics of enzyme catalysed reactions. Analysis of mixed microbial populations. Design and anlaysis of biological reactors. Production Isolation and utilization of enzymes. Transport phenomena in biological systems."
CL 443,Supervised learning I,Other Project,Advanced Course.,I - Venkata Ramana Gundabala,, ,[],6, 
CL 461,Colloid & Interfacial Engineering,Theory,Advanced Course.,I - Jayesh Ramesh Bellare,"1
Mon-1A-09:30:00-10:25:00-Room No. 119
Thu-1C-09:30:00-10:25:00-Room No. 119
Tue-1B-09:30:00-10:25:00-Room No. 119", ,[],6,"Phenomenology of colloidal materials. Brownian diffusion. Long range van der Waals forces. Double layer forces and short range forces. DLVO theory of stability of lyphobic colloids. Electrokinetic phenomena. Association Colloids. Interfacial tension. Wetting and contact angle. Capillary hydrostatics. Interfacial rheology. Interfacial stability. Some selected applications of principles of Colloid and Interface Science in Detergents, Personal Products, Pharmaceutical, Food, Textile, Paint and Petroleum Industries."
CL 464,Process Safety and Risk Management,Theory,Interdisciplinary STEM Course.,I - Sandip Salil Roy,"9
Mon-9A-15:30:00-16:55:00-
Thu-9B-15:30:00-16:55:00-", ,[],6,"302225 Basic Concepts of Process Hazards and Risk302225 Principles of Process Safety and Risk Management302225 Safety Considerations during Process Conceptualization, Route Selection and Development302225 Reading and Designing P&IDs: Process Safety Implications302225 Determinants of Process Hazards; Process Hazard Identification Methodologies302225 Nature of Major Chemical Accidents; Accident Initiating Events; Accident Propagating Factors302225 Characteristics of Fires, Explosions and Toxic Releases302225 Plant Layout Design and Storage of Hazardous Materials; Methods of Mitigation of Hazards302225 Designing for Safety: Relief Design, Inerting, Purging, Concepts of Inherent Safety302225 Concept of Process Risk and its Management; Process Risk Acceptance Criteria; Concepts ofIndividual and Societal Risk302225302225302225302225302225302225302225302225302225302225302225302225302225302225302225Accident Consequence Modelling; Continuous and Instantaneous Discharge of HazardousMaterials; Plume and Puff Dispersion Models; Neutrally Buoyant and Heavy Gas DispersionPhenomenaModelling of Vapour Cloud ExplosionsModelling of Fireballs, Pool fires and Jet fires, Flash FiresAccident Effect Modelling: Probit AnalysisFault and Event Tree AnalysisProbability Theory in Chemical Process Risk AssessmentReliability Theory and Modelling; Static Reliability Modelling; Effect of Maintenance onReliabilityMarkov Chain Modelling of Faults in Engineering SystemsLayer of Protection AnalysisQualitative and Quantitative Risk Assessment: Methodology and Case StudiesUse of Software for Process Hazard Identification and Risk AnalysisAnalysis of Reactive HazardsHuman and Organizational Factors in Process Safety ManagementEmergency PlanningCase Histories and Lessons of Select Major Process Accidents"
CL 491,B.Tech. Project I,Other Project,Advanced Course.,I - Venkata Ramana Gundabala,, ,[],6, 
CL 601,Advanced Transport Phenomena,Theory,Advanced Course.,I - Jason Ryan Picardo,"11
Fri-11B-15:30:00-16:55:00-Room No. 121
Tue-11A-15:30:00-16:55:00-Room No. 121", ,[],6,"Vector and tensor algebra. Kinematics: Motion, streamlines, pathlines and streaklines.Governing equations of fluid mechanics: Equation of continuity, Momentum balance, Stress tensor, constitutive equations, Boundary conditions. Unidirectional flows: steady and unsteady; Two-dimensional flows: Stream function. Limiting cases: Creeping flow, Inviscid flow, Boundary layer theory, Turbulent flow: Transition to turbulence, Turbulence models. Macroscopic balances. Governing equations of heat transfer: Energy balance, Constitutive equations, Boundary conditions, Conduction, Forced convection, Natural convection. Radiation, Macroscopic balances. Concentrations, velocities and mass fluxes: Governing equations of mass transfer: Species mass balance, Constitutive equations, Boundary conditions. Complete solutions, Diffusion in gases, Diffusion and reaction, Forced convection, Simultaneous heat and mass transfer."
CL 602,Mathematical and Statistical Methods in Chemical Engineering,Theory,Advanced Course.,I - Amol Subhedar,"9
Mon-9A-15:30:00-16:55:00-Room No. 121
Thu-9B-15:30:00-16:55:00-Room No. 121", ,"[['ALL', 'ALL', 'ALL'], ['Chemical Engineering', 'Chemical Engineering', 'ALL'], ['M.Tech.', 'Ph.D.', 'ALL'], ['Allowed', 'Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable', 'Non-Overridable']]",6,"Linear Algebra: Linear spaces, Vector spaces, Function spaces, Linear operator theory, self-adjoint operators, Eigenvalues and eigenvectors-eigenfunctions, Cayley-Hamilton theorem, Polynomials and functions defined on matrices, Similarity transformations, Jordan forms, quadratic forms, Strum-Liouville equations and solution of boundary value problems, Finite difference equations, Difference operators, Generating functions and Z-transforms. Nonlinear Ordinary Differential Equations: Autonomous/ nonautonomous systems of odes, Phase plane analysis, Limit cycle and bifurcation, regular and singular perturbation techniques, Poincare and Liapunov stability criteria, Chaos, Differential-Algebraic equations. Graph theory: Classification of graphs, matrix representation of graphs, Analysis of trees, directed graphs and networks. Partial Differential Equations: Partial differential operators, First order partial differential equations, Method of characteristics, Classification of the second order partial differential equations and boundary conditions, Method of separation of variables, Similarity solutions, Green?s functions, Laplace and Fourier transforms. Statistical methods: Random variables, Probability distributions, Stochastic Processes, Random numbers and their generation, Monte-Carlo simulation, Response surface methodology, First and second order orthogonal factorial design, Regression analysis, Least square estimation of regression parameters, Lack of fit."
CL 605,Advanced Reaction Engineering,Theory,Advanced Course.,I - Nagappan Ramaswamy,"8
Mon-8A-14:00:00-15:25:00-Room No. 121
Thu-8B-14:00:00-15:25:00-Room No. 121", ,[],6,"Homogeneous reactor design and analysis-I: Ideal reactors, Review of isothermal design for batch, semi-batch and flow reactors, Multiple reactions and reaction networks: Yield-selectivity concepts, Wei-Prater analysis for first order networks, reaction networks of general order, Reactor energy balance and its applications to reactor design and analysis. Homogeneous reactor design and analysis-II: Non-ideal reactors- Review of the basic concepts of residence time distributions, single parameter models for real reactor behavior, Macromixing and micromixing, segregated flow model and Zweitering`s analysis of maximum mixedness, IEM and other models for micromixing. Heterogeneous reactors-I: Gas-solid systems- Review of kinetics of gas-solid catalytic reactions with and without diffusion limitations, Reactor design for fixed and fluidized bed reactors, Selected case studies, Non-catalytic gas-solid reactions: review of kinetics; reactor design case studies.Heterogeneous reactors-II: Gas-liquid systems- Basic theories of mass transfer with chemical reaction model systems and model reactors, Reactor design for mechanically agitated and bubble column reactors. Selected case studies."
CL 607,Advanced Thermodynamics,Theory,Advanced Course.,I - Ateeque Ahmad Abdul Gaffar Malani,"7
Fri-7B-11:05:00-12:30:00-Room No. 121
Wed-7A-11:05:00-12:30:00-Room No. 121", ,[],6,"Review of Basic Postulates, Maxwell`s relations, Legendre Transformation, Pure Component properties, Theory of corresponding states, real fluids Equilibrium, Phase Rule, Single component phase diagrams, Introduction to Multicomponent Multiphase equilibrium, introduction to Classical Mechanics, quantum Mechanics, Canonical Ensemble, Microcanonical Ensemble, Grand Canonical Ensemble, Boltzmann, Fermi-dirac and Bose Einstein Statistics,Fluctuations,Monoatomic and Diatomic Gases, introduction to Classical StatisticalMechanics, phase space, liouville equation, Crystals, Intermolecular forces and potential energy functions, imperfect Monoatomic Gases, Molecular theory of corresponding states, introduction to Molecular Simulations, Mixtures, partial molar properties, Gibbs Duhems equations, fugacity and activity coefficients, Ideal and Non-ideal solutions, Molecular theories of activity coefficients, lattice models, multiphase Multicomponent phase equilibrium, VLE/SLE/LLE/VLLE, Chemical Equilibrium and Combined phase and reactionequilibria."
CL 611,Electrochemical Reaction Engineering,Theory,Advanced Course.,"I - Bharatkumar Suthar
I - Nagappan Ramaswamy","10
Fri-10B-14:00:00-15:25:00-Room No. 121
Tue-10A-14:00:00-15:25:00-Room No. 121", ,[],6,"1. Introduction to electrochemistry and examples of electrochemical systems, Electrochemical cells and reactions.2. Non-faradic processes, Electrode-solution interface, and double layer capacitance.3. Factors affecting rates of electrode reactions ( Mass transfer controlled reactions and coupled chemical reactions)4. Thermodynamics of electrochemical systems, cell potentials, liquid junction potentials etc.5. Conductance, transference and mobility6. Kinetics of electrode reactions, Butler-Volmer model and Microscopic theories for charge transfer7. Mass transfer by migration and diffusion 9. Potential step Methods (chronoamperometry)- (Nernstian, Quasireversible and irreversible systems).10. Potential sweep techniques (reversible, irreversible and quasi reversible techniques) and cyclic voltammetry12. Electrochemical Impedance spectroscopy13. Bulk electrolysis14. Mechanisms of electrochemical reactions"
CL 653,State Estimation: Theory and Applications,Theory,Advanced Course.,I - Sachin Chandrasekhar Patwardhan,"12
Mon-12A-17:05:00-18:00:00-Room No. 121
Thu-12C-17:05:00-18:00:00-Room No. 121
Tue-12B-17:05:00-18:00:00-Room No. 121", ,[],6,"This course will deal with theory, tools and techniques for estimation of process states (variables) in the presence of uncertainty. This uncertainty is in the form of uncertainty (noise) in measurements as well as disturbances/noise in the process. The theory covered will deal with estimation for dynamic systems for both linear and nonlinear processes, as well as for gaussian and non-gaussian noise characteristics. Issues related to constraints on process states (constrained estimation), and delayed and multirate measurements will also be dealt with. It is expected that this course will expose the student to not only the well-accepted basics of estimation, but also to recent advances in this area. Throughout the course, the main ideas will be illustrated using matlab-based examples. The following topics will be covered: (i) Linear Optimal (Kalman) Filtering: Least squares formulation, Stochastic formulation, Riccatti equation and solution techniques, Sensitivity and sub-optimal filtering, Smoothing. (ii) Nonlinear Filtering with Gaussian Noise: Extended Kalman filtering, Unscented Kalman filtering. (iii) Particle Filtering: Sequential Monte-Carlo (SMC) methods, Markov processes, SMC based particle filtering, Resampling-MOVE algorithm, Importance sampling, SMC based smoothing, Self organizing state space models, Regularization in particle filtering. (iv) Miscellaneous Topics: Deterministic linear and nonlinear observers, Combined parameter and state estimation, Constrained moving horizon estimators, Incorporation of delayed and multirate measurements."
